LR_O2 l\h;LR_CH4_g\hr;LR;LR percent;SV_RAW;SV;DIST;SERIES;SPLIT
0,057;11,4228;11;60;3254;2633;4;5cm upper;0,5
0,057;11,4228;11;60;3509;2888;4;5cm upper;0,5
0,057;11,4228;11;60;2854;2233;4;5cm upper;0,5
0,057;11,4228;11;60;2986;2365;4;5cm upper;0,5
0,057;11,4228;11;60;2901;2280;4;5cm upper;0,5
0,057;11,4228;11;60;2356;1735;4;5cm upper;0,5
0,057;11,4228;11;60;1711;1090;4;5cm upper;0,5
0,057;11,4228;11;60;2079;1458;4;5cm upper;0,5
0,057;11,4228;11;60;1939;1318;4;5cm upper;0,5
0,057;11,4228;11;60;1969;1348;4;5cm upper;0,5
0,057;11,4228;11;60;2011;1390;4;5cm upper;0,5
0,057;11,4228;11;60;2390;1769;4;5cm upper;0,5
0,057;11,4228;11;60;2095;1474;4;5cm upper;0,5
0,057;11,4228;11;60;1941;1320;4;5cm upper;0,5
0,057;11,4228;11;60;2525;1904;4;5cm upper;0,5
0,057;11,4228;11;60;2567;1946;4;5cm upper;0,5
0,057;11,4228;11;60;1891;1270;4;5cm upper;0,5
0,057;11,4228;11;60;1292;671;4;5cm upper;0,5
0,057;11,4228;11;60;1775;1154;4;5cm upper;0,5
0,057;11,4228;11;60;3398;2777;4;5cm upper;0,5
0,057;11,4228;11;60;3162;2541;4;5cm upper;0,5
0,057;11,4228;11;60;2766;2145;4;5cm upper;0,5
0,057;11,4228;11;60;3045;2424;4;5cm upper;0,5
0,057;11,4228;11;60;2246;1625;4;5cm upper;0,5
0,057;11,4228;11;60;1884;1263;4;5cm upper;0,5
0,057;11,4228;11;60;2428;1807;4;5cm upper;0,5
0,057;11,4228;11;60;2055;1434;4;5cm upper;0,5
0,057;11,4228;11;60;1655;1034;4;5cm upper;0,5
0,057;11,4228;11;60;1615;994;4;5cm upper;0,5
0,057;11,4228;11;60;2018;1397;4;5cm upper;0,5
0,057;11,4228;11;60;2037;1416;4;5cm upper;0,5
0,057;11,4228;11;60;1763;1142;4;5cm upper;0,5
0,057;11,4228;11;60;1474;853;4;5cm upper;0,5
0,057;11,4228;11;60;2288;1667;4;5cm upper;0,5
0,057;11,4228;11;60;2051;1430;4;5cm upper;0,5
0,057;11,4228;11;60;1852;1231;4;5cm upper;0,5
0,057;11,4228;11;60;1923;1302;4;5cm upper;0,5
0,057;11,4228;11;60;1609;988;4;5cm upper;0,5
0,057;11,4228;11;60;1588;967;4;5cm upper;0,5
0,057;11,4228;11;60;1525;904;4;5cm upper;0,5
0,057;11,4228;11;60;1570;949;4;5cm upper;0,5
0,057;11,4228;11;60;1891;1270;4;5cm upper;0,5
0,057;11,4228;11;60;1830;1209;4;5cm upper;0,5
0,057;11,4228;11;60;2005;1384;4;5cm upper;0,5
0,057;11,4228;11;60;2054;1433;4;5cm upper;0,5
0,057;11,4228;11;60;1952;1331;4;5cm upper;0,5
0,057;11,4228;11;60;1912;1291;4;5cm upper;0,5
0,057;11,4228;11;60;2090;1469;4;5cm upper;0,5
0,057;11,4228;11;60;2047;1426;4;5cm upper;0,5
0,057;11,4228;11;60;2129;1508;4;5cm upper;0,5
0,057;11,4228;11;60;2175;1554;4;5cm upper;0,5
0,057;11,4228;11;60;2100;1479;4;5cm upper;0,5
0,057;11,4228;11;60;2107;1486;4;5cm upper;0,5
0,057;11,4228;11;60;1978;1357;4;5cm upper;0,5
0,057;11,4228;11;60;2025;1404;4;5cm upper;0,5
0,057;11,4228;11;60;1952;1331;4;5cm upper;0,5
0,057;11,4228;11;60;1683;1062;4;5cm upper;0,5
0,057;11,4228;11;60;1818;1197;4;5cm upper;0,5
0,057;11,4228;11;60;1700;1079;4;5cm upper;0,5
0,057;11,4228;11;60;1840;1219;4;5cm upper;0,5
0,057;11,4228;11;60;1931;1310;4;5cm upper;0,5
0,057;11,4228;11;60;1813;1192;4;5cm upper;0,5
0,057;11,4228;11;60;1476;855;4;5cm upper;0,5
0,057;11,4228;11;60;2067;1446;4;5cm upper;0,5
0,057;11,4228;11;60;2585;1964;4;5cm upper;0,5
0,057;11,4228;11;60;2340;1719;4;5cm upper;0,5
0,057;11,4228;11;60;1704;1083;4;5cm upper;0,5
0,057;11,4228;11;60;1817;1196;4;5cm upper;0,5
0,057;11,4228;11;60;2279;1658;4;5cm upper;0,5
0,057;11,4228;11;60;2202;1581;4;5cm upper;0,5
0,057;11,4228;11;60;1481;860;4;5cm upper;0,5
0,057;11,4228;11;60;1841;1220;4;5cm upper;0,5
0,057;11,4228;11;60;2445;1824;4;5cm upper;0,5
0,057;11,4228;11;60;2398;1777;4;5cm upper;0,5
0,057;11,4228;11;60;2208;1587;4;5cm upper;0,5
0,057;11,4228;11;60;2139;1518;4;5cm upper;0,5
0,057;11,4228;11;60;1841;1220;4;5cm upper;0,5
0,057;11,4228;11;60;1619;998;4;5cm upper;0,5
0,057;11,4228;11;60;1781;1160;4;5cm upper;0,5
0,057;11,4228;11;60;2435;1814;4;5cm upper;0,5
0,057;11,4228;11;60;2734;2113;4;5cm upper;0,5
0,057;11,4228;11;60;2919;2298;4;5cm upper;0,5
0,057;11,4228;11;60;2401;1780;4;5cm upper;0,5
0,057;11,4228;11;60;1898;1277;4;5cm upper;0,5
0,057;11,4228;11;60;1769;1148;4;5cm upper;0,5
0,057;11,4228;11;60;1968;1347;4;5cm upper;0,5
0,057;11,4228;11;60;2791;2170;4;5cm upper;0,5
0,057;11,4228;11;60;2908;2287;4;5cm upper;0,5
0,057;11,4228;11;60;2132;1511;4;5cm upper;0,5
0,057;11,4228;11;60;1695;1074;4;5cm upper;0,5
0,057;11,4228;11;60;1908;1287;4;5cm upper;0,5
0,0348;13,94784;14;40;2070;1839;2;at point;1
0,0348;13,94784;14;40;2019;1788;2;at point;1
0,0348;13,94784;14;40;2161;1930;2;at point;1
0,0348;13,94784;14;40;2086;1855;2;at point;1
0,0348;13,94784;14;40;2163;1932;2;at point;1
0,0348;13,94784;14;40;2106;1875;2;at point;1
0,0348;13,94784;14;40;2069;1838;2;at point;1
0,0348;13,94784;14;40;2009;1778;2;at point;1
0,0348;13,94784;14;40;2059;1828;2;at point;1
0,0348;13,94784;14;40;1988;1757;2;at point;1
0,0348;13,94784;14;40;2314;2083;2;at point;1
0,0348;13,94784;14;40;2623;2392;2;at point;1
0,0348;13,94784;14;40;2370;2139;2;at point;1
0,0348;13,94784;14;40;2144;1913;2;at point;1
0,0348;13,94784;14;40;2024;1793;2;at point;1
0,0348;13,94784;14;40;2383;2152;2;at point;1
0,0348;13,94784;14;40;2641;2410;2;at point;1
0,0348;13,94784;14;40;2255;2024;2;at point;1
0,0348;13,94784;14;40;2188;1957;2;at point;1
0,0348;13,94784;14;40;2229;1998;2;at point;1
0,0348;13,94784;14;40;2150;1919;2;at point;1
0,0348;13,94784;14;40;2071;1840;2;at point;1
0,0348;13,94784;14;40;2150;1919;2;at point;1
0,0348;13,94784;14;40;2079;1848;2;at point;1
0,0348;13,94784;14;40;1971;1740;2;at point;1
0,0348;13,94784;14;40;1738;1507;2;at point;1
0,0348;13,94784;14;40;1931;1700;2;at point;1
0,0348;13,94784;14;40;2029;1798;2;at point;1
0,0348;13,94784;14;40;1892;1661;2;at point;1
0,0348;13,94784;14;40;1826;1595;2;at point;1
0,0348;13,94784;14;40;1872;1641;2;at point;1
0,0348;13,94784;14;40;1844;1613;2;at point;1
0,0348;13,94784;14;40;2036;1805;2;at point;1
0,0348;13,94784;14;40;2341;2110;2;at point;1
0,0348;13,94784;14;40;2449;2218;2;at point;1
0,0348;13,94784;14;40;2775;2544;2;at point;1
0,0348;13,94784;14;40;3065;2834;2;at point;1
0,0348;13,94784;14;40;2867;2636;2;at point;1
0,0348;13,94784;14;40;3164;2933;2;at point;1
0,0348;13,94784;14;40;3834;3603;2;at point;1
0,0348;13,94784;14;40;3101;2870;2;at point;1
0,0348;13,94784;14;40;2162;1931;2;at point;1
0,0348;13,94784;14;40;2182;1951;2;at point;1
0,0348;13,94784;14;40;2172;1941;2;at point;1
0,0348;13,94784;14;40;2336;2105;2;at point;1
0,0348;13,94784;14;40;2303;2072;2;at point;1
0,0348;13,94784;14;40;2318;2087;2;at point;1
0,0348;13,94784;14;40;2375;2144;2;at point;1
0,0348;13,94784;14;40;2496;2265;2;at point;1
0,0348;13,94784;14;40;2299;2068;2;at point;1
0,0348;13,94784;14;40;2138;1907;2;at point;1
0,0348;13,94784;14;40;2058;1827;2;at point;1
0,0348;13,94784;14;40;2021;1790;2;at point;1
0,0348;13,94784;14;40;2067;1836;2;at point;1
0,0348;13,94784;14;40;2141;1910;2;at point;1
0,0348;13,94784;14;40;2234;2003;2;at point;1
0,0348;13,94784;14;40;2335;2104;2;at point;1
0,0348;13,94784;14;40;2158;1927;2;at point;1
0,0348;13,94784;14;40;2128;1897;2;at point;1
0,0348;13,94784;14;40;2113;1882;2;at point;1
0,0348;13,94784;14;40;2115;1884;2;at point;1
0,0348;13,94784;14;40;2032;1801;2;at point;1
0,0348;13,94784;14;40;2120;1889;2;at point;1
0,0348;13,94784;14;40;2133;1902;2;at point;1
0,0348;13,94784;14;40;2102;1871;2;at point;1
0,0348;13,94784;14;40;2224;1993;2;at point;1
0,0348;13,94784;14;40;2295;2064;2;at point;1
0,0348;13,94784;14;40;2274;2043;2;at point;1
0,0348;13,94784;14;40;2420;2189;2;at point;1
0,0348;13,94784;14;40;2830;2599;2;at point;1
0,0348;13,94784;14;40;3554;3323;2;at point;1
0,0348;13,94784;14;40;3467;3236;2;at point;1
0,0348;13,94784;14;40;3850;3619;2;at point;1
0,0348;13,94784;14;40;3142;2911;2;at point;1
0,0348;13,94784;14;40;5142;4911;2;at point;1
0,0348;13,94784;14;40;4961;4730;2;at point;1
0,0348;13,94784;14;40;3849;3618;2;at point;1
0,0348;13,94784;14;40;4112;3881;2;at point;1
0,0348;13,94784;14;40;4471;4240;2;at point;1
0,0348;13,94784;14;40;3732;3501;2;at point;1
0,0348;13,94784;14;40;4552;4321;2;at point;1
0,0348;13,94784;14;40;5019;4788;2;at point;1
0,0348;13,94784;14;40;4237;4006;2;at point;1
0,0348;13,94784;14;40;3160;2929;2;at point;1
0,0348;13,94784;14;40;4311;4080;2;at point;1
0,0348;13,94784;14;40;4200;3969;2;at point;1
0,0348;13,94784;14;40;4578;4347;2;at point;1
0,0348;13,94784;14;40;4183;3952;2;at point;1
0,0348;13,94784;14;40;3767;3536;2;at point;1
0,0348;13,94784;14;40;3128;2897;2;at point;1
0,0348;13,94784;14;40;2605;2374;2;at point;1
0,0348;13,94784;14;40;2721;2490;2;at point;1
0,0348;13,94784;14;40;2997;2766;2;at point;1
0,0348;13,94784;14;40;3111;2880;2;at point;1
0,0348;13,94784;14;40;3269;3038;2;at point;1
0,0348;13,94784;14;40;3096;2865;2;at point;1
0,0348;13,94784;14;40;2909;2678;2;at point;1
0,0348;13,94784;14;40;2959;2728;2;at point;1
0,0348;13,94784;14;40;2640;2409;2;at point;1
0,0348;13,94784;14;40;2830;2599;2;at point;1
0,0348;13,94784;14;40;3117;2886;2;at point;1
0,0348;13,94784;14;40;2087;1461;4;at point;1
0,0348;13,94784;14;40;2124;1498;4;at point;1
0,0348;13,94784;14;40;2112;1486;4;at point;1
0,0348;13,94784;14;40;2118;1492;4;at point;1
0,0348;13,94784;14;40;2086;1460;4;at point;1
0,0348;13,94784;14;40;2095;1469;4;at point;1
0,0348;13,94784;14;40;2090;1464;4;at point;1
0,0348;13,94784;14;40;2138;1512;4;at point;1
0,0348;13,94784;14;40;2100;1474;4;at point;1
0,0348;13,94784;14;40;2085;1459;4;at point;1
0,0348;13,94784;14;40;2137;1511;4;at point;1
0,0348;13,94784;14;40;2154;1528;4;at point;1
0,0348;13,94784;14;40;2096;1470;4;at point;1
0,0348;13,94784;14;40;2156;1530;4;at point;1
0,0348;13,94784;14;40;2147;1521;4;at point;1
0,0348;13,94784;14;40;2109;1483;4;at point;1
0,0348;13,94784;14;40;2143;1517;4;at point;1
0,0348;13,94784;14;40;2154;1528;4;at point;1
0,0348;13,94784;14;40;2106;1480;4;at point;1
0,0348;13,94784;14;40;2074;1448;4;at point;1
0,0348;13,94784;14;40;2070;1444;4;at point;1
0,0348;13,94784;14;40;2051;1425;4;at point;1
0,0348;13,94784;14;40;2094;1468;4;at point;1
0,0348;13,94784;14;40;2130;1504;4;at point;1
0,0348;13,94784;14;40;2119;1493;4;at point;1
0,0348;13,94784;14;40;2109;1483;4;at point;1
0,0348;13,94784;14;40;2124;1498;4;at point;1
0,0348;13,94784;14;40;2137;1511;4;at point;1
0,0348;13,94784;14;40;2099;1473;4;at point;1
0,0348;13,94784;14;40;2114;1488;4;at point;1
0,0348;13,94784;14;40;2098;1472;4;at point;1
0,0348;13,94784;14;40;2111;1485;4;at point;1
0,0348;13,94784;14;40;2130;1504;4;at point;1
0,0348;13,94784;14;40;2098;1472;4;at point;1
0,0348;13,94784;14;40;2107;1481;4;at point;1
0,0348;13,94784;14;40;2142;1516;4;at point;1
0,0348;13,94784;14;40;2121;1495;4;at point;1
0,0348;13,94784;14;40;2081;1455;4;at point;1
0,0348;13,94784;14;40;2074;1448;4;at point;1
0,0348;13,94784;14;40;2056;1430;4;at point;1
0,0348;13,94784;14;40;2098;1472;4;at point;1
0,0348;13,94784;14;40;2132;1506;4;at point;1
0,0348;13,94784;14;40;2141;1515;4;at point;1
0,0348;13,94784;14;40;2106;1480;4;at point;1
0,0348;13,94784;14;40;2127;1501;4;at point;1
0,0348;13,94784;14;40;2077;1451;4;at point;1
0,0348;13,94784;14;40;2092;1466;4;at point;1
0,0348;13,94784;14;40;2125;1499;4;at point;1
0,0348;13,94784;14;40;2106;1480;4;at point;1
0,0348;13,94784;14;40;2163;1537;4;at point;1
0,0348;13,94784;14;40;2164;1538;4;at point;1
0,0348;13,94784;14;40;2123;1497;4;at point;1
0,0348;13,94784;14;40;2143;1517;4;at point;1
0,0348;13,94784;14;40;2147;1521;4;at point;1
0,0348;13,94784;14;40;2170;1544;4;at point;1
0,0348;13,94784;14;40;2156;1530;4;at point;1
0,0348;13,94784;14;40;2087;1461;4;at point;1
0,0348;13,94784;14;40;2081;1455;4;at point;1
0,0348;13,94784;14;40;2108;1482;4;at point;1
0,0348;13,94784;14;40;2117;1491;4;at point;1
0,0348;13,94784;14;40;2112;1486;4;at point;1
0,0348;13,94784;14;40;2141;1515;4;at point;1
0,0348;13,94784;14;40;2092;1466;4;at point;1
0,0348;13,94784;14;40;2071;1445;4;at point;1
0,0348;13,94784;14;40;2121;1495;4;at point;1
0,0348;13,94784;14;40;2143;1517;4;at point;1
0,0348;13,94784;14;40;2139;1513;4;at point;1
0,0348;13,94784;14;40;2124;1498;4;at point;1
0,0348;13,94784;14;40;2144;1518;4;at point;1
0,0348;13,94784;14;40;2141;1515;4;at point;1
0,0348;13,94784;14;40;2115;1489;4;at point;1
0,0348;13,94784;14;40;2121;1495;4;at point;1
0,0348;13,94784;14;40;2122;1496;4;at point;1
0,0348;13,94784;14;40;2154;1528;4;at point;1
0,0348;13,94784;14;40;2143;1517;4;at point;1
0,0348;13,94784;14;40;2125;1499;4;at point;1
0,0348;13,94784;14;40;2118;1492;4;at point;1
0,0348;13,94784;14;40;2183;1557;4;at point;1
0,0348;13,94784;14;40;2150;1524;4;at point;1
0,0348;13,94784;14;40;2107;1481;4;at point;1
0,0348;13,94784;14;40;2137;1511;4;at point;1
0,0348;13,94784;14;40;2115;1489;4;at point;1
0,0348;13,94784;14;40;2105;1479;4;at point;1
0,0348;13,94784;14;40;2153;1527;4;at point;1
0,0348;13,94784;14;40;2114;1488;4;at point;1
0,0348;13,94784;14;40;2118;1492;4;at point;1
0,0348;13,94784;14;40;2142;1516;4;at point;1
0,0348;13,94784;14;40;2117;1491;4;at point;1
0,0348;13,94784;14;40;2115;1489;4;at point;1
0,0348;13,94784;14;40;2116;1490;4;at point;1
0,0348;13,94784;14;40;2133;1507;4;at point;1
0,0348;13,94784;14;40;2168;1542;4;at point;1
0,0348;13,94784;14;40;2158;1532;4;at point;1
0,0348;13,94784;14;40;2149;1523;4;at point;1
0,0348;13,94784;14;40;2139;1513;4;at point;1
0,0348;13,94784;14;40;2123;1497;4;at point;1
0,0348;13,94784;14;40;2127;1501;4;at point;1
0,0348;13,94784;14;40;2137;1511;4;at point;1
0,0348;13,94784;14;40;2170;1544;4;at point;1
0,0348;13,94784;14;40;2147;1521;4;at point;1
0,0348;13,94784;14;40;2129;1503;4;at point;1
0,0348;13,94784;14;40;2160;1534;4;at point;1
0,0348;13,94784;14;40;1076;810;2;5cm upper;1
0,0348;13,94784;14;40;1233;967;2;5cm upper;1
0,0348;13,94784;14;40;2164;1898;2;5cm upper;1
0,0348;13,94784;14;40;2051;1785;2;5cm upper;1
0,0348;13,94784;14;40;1825;1559;2;5cm upper;1
0,0348;13,94784;14;40;1901;1635;2;5cm upper;1
0,0348;13,94784;14;40;647;381;2;5cm upper;1
0,0348;13,94784;14;40;412;146;2;5cm upper;1
0,0348;13,94784;14;40;451;185;2;5cm upper;1
0,0348;13,94784;14;40;595;329;2;5cm upper;1
0,0348;13,94784;14;40;602;336;2;5cm upper;1
0,0348;13,94784;14;40;417;151;2;5cm upper;1
0,0348;13,94784;14;40;389;123;2;5cm upper;1
0,0348;13,94784;14;40;369;103;2;5cm upper;1
0,0348;13,94784;14;40;370;104;2;5cm upper;1
0,0348;13,94784;14;40;380;114;2;5cm upper;1
0,0348;13,94784;14;40;404;138;2;5cm upper;1
0,0348;13,94784;14;40;1005;739;2;5cm upper;1
0,0348;13,94784;14;40;1965;1699;2;5cm upper;1
0,0348;13,94784;14;40;2586;2320;2;5cm upper;1
0,0348;13,94784;14;40;3211;2945;2;5cm upper;1
0,0348;13,94784;14;40;3556;3290;2;5cm upper;1
0,0348;13,94784;14;40;4359;4093;2;5cm upper;1
0,0348;13,94784;14;40;4223;3957;2;5cm upper;1
0,0348;13,94784;14;40;3204;2938;2;5cm upper;1
0,0348;13,94784;14;40;3533;3267;2;5cm upper;1
0,0348;13,94784;14;40;3899;3633;2;5cm upper;1
0,0348;13,94784;14;40;2411;2145;2;5cm upper;1
0,0348;13,94784;14;40;2862;2596;2;5cm upper;1
0,0348;13,94784;14;40;3718;3452;2;5cm upper;1
0,0348;13,94784;14;40;2897;2631;2;5cm upper;1
0,0348;13,94784;14;40;2702;2436;2;5cm upper;1
0,0348;13,94784;14;40;2536;2270;2;5cm upper;1
0,0348;13,94784;14;40;2907;2641;2;5cm upper;1
0,0348;13,94784;14;40;4064;3798;2;5cm upper;1
0,0348;13,94784;14;40;4036;3770;2;5cm upper;1
0,0348;13,94784;14;40;2874;2608;2;5cm upper;1
0,0348;13,94784;14;40;3386;3120;2;5cm upper;1
0,0348;13,94784;14;40;3666;3400;2;5cm upper;1
0,0348;13,94784;14;40;3148;2882;2;5cm upper;1
0,0348;13,94784;14;40;2595;2329;2;5cm upper;1
0,0348;13,94784;14;40;2983;2717;2;5cm upper;1
0,0348;13,94784;14;40;2484;2218;2;5cm upper;1
0,0348;13,94784;14;40;1387;1121;2;5cm upper;1
0,0348;13,94784;14;40;2951;2685;2;5cm upper;1
0,0348;13,94784;14;40;3533;3267;2;5cm upper;1
0,0348;13,94784;14;40;2659;2393;2;5cm upper;1
0,0348;13,94784;14;40;2565;2299;2;5cm upper;1
0,0348;13,94784;14;40;2969;2703;2;5cm upper;1
0,0348;13,94784;14;40;3474;3208;2;5cm upper;1
0,0348;13,94784;14;40;4363;4097;2;5cm upper;1
0,0348;13,94784;14;40;3604;3338;2;5cm upper;1
0,0348;13,94784;14;40;2838;2572;2;5cm upper;1
0,0348;13,94784;14;40;2840;2574;2;5cm upper;1
0,0348;13,94784;14;40;3545;3279;2;5cm upper;1
0,0348;13,94784;14;40;3323;3057;2;5cm upper;1
0,0348;13,94784;14;40;2961;2695;2;5cm upper;1
0,0348;13,94784;14;40;2762;2496;2;5cm upper;1
0,0348;13,94784;14;40;2727;2461;2;5cm upper;1
0,0348;13,94784;14;40;3058;2792;2;5cm upper;1
0,0348;13,94784;14;40;3393;3127;2;5cm upper;1
0,0348;13,94784;14;40;3369;3103;2;5cm upper;1
0,0348;13,94784;14;40;3826;3560;2;5cm upper;1
0,0348;13,94784;14;40;4413;4147;2;5cm upper;1
0,0348;13,94784;14;40;4916;4650;2;5cm upper;1
0,0348;13,94784;14;40;4275;4009;2;5cm upper;1
0,0348;13,94784;14;40;4409;4143;2;5cm upper;1
0,0348;13,94784;14;40;3556;3290;2;5cm upper;1
0,0348;13,94784;14;40;3739;3473;2;5cm upper;1
0,0348;13,94784;14;40;3703;3437;2;5cm upper;1
0,0348;13,94784;14;40;3307;3041;2;5cm upper;1
0,0348;13,94784;14;40;2789;2523;2;5cm upper;1
0,0348;13,94784;14;40;2525;2259;2;5cm upper;1
0,0348;13,94784;14;40;2478;2212;2;5cm upper;1
0,0348;13,94784;14;40;2502;2236;2;5cm upper;1
0,0348;13,94784;14;40;2187;1921;2;5cm upper;1
0,0348;13,94784;14;40;1621;1355;2;5cm upper;1
0,0348;13,94784;14;40;1980;1714;2;5cm upper;1
0,0348;13,94784;14;40;2351;2085;2;5cm upper;1
0,0348;13,94784;14;40;2234;1968;2;5cm upper;1
0,0348;13,94784;14;40;2279;2013;2;5cm upper;1
0,0348;13,94784;14;40;2483;2217;2;5cm upper;1
0,0348;13,94784;14;40;2601;2335;2;5cm upper;1
0,0348;13,94784;14;40;2694;2428;2;5cm upper;1
0,0348;13,94784;14;40;2498;2232;2;5cm upper;1
0,0348;13,94784;14;40;2109;1843;2;5cm upper;1
0,0348;13,94784;14;40;2032;1766;2;5cm upper;1
0,0348;13,94784;14;40;2697;2431;2;5cm upper;1
0,0348;13,94784;14;40;3503;3237;2;5cm upper;1
0,0348;13,94784;14;40;3383;3117;2;5cm upper;1
0,0348;13,94784;14;40;2467;2201;2;5cm upper;1
0,0348;13,94784;14;40;2334;2068;2;5cm upper;1
0,0348;13,94784;14;40;2643;2377;2;5cm upper;1
0,0348;13,94784;14;40;2748;2482;2;5cm upper;1
0,0348;13,94784;14;40;3213;2947;2;5cm upper;1
0,0348;13,94784;14;40;3109;2843;2;5cm upper;1
0,0348;13,94784;14;40;2919;2653;2;5cm upper;1
0,0348;13,94784;14;40;2574;2308;2;5cm upper;1
0,0348;13,94784;14;40;2846;2580;2;5cm upper;1
0,0348;13,94784;14;40;3060;2794;2;5cm upper;1
0,0348;13,94784;14;40;2678;2412;2;5cm upper;1
0,0348;13,94784;14;40;1707;1441;2;5cm upper;1
0,0348;13,94784;14;40;1385;724;4;5cm upper;1
0,0348;13,94784;14;40;1515;854;4;5cm upper;1
0,0348;13,94784;14;40;1433;772;4;5cm upper;1
0,0348;13,94784;14;40;1358;697;4;5cm upper;1
0,0348;13,94784;14;40;1621;960;4;5cm upper;1
0,0348;13,94784;14;40;1776;1115;4;5cm upper;1
0,0348;13,94784;14;40;1738;1077;4;5cm upper;1
0,0348;13,94784;14;40;1623;962;4;5cm upper;1
0,0348;13,94784;14;40;1612;951;4;5cm upper;1
0,0348;13,94784;14;40;1733;1072;4;5cm upper;1
0,0348;13,94784;14;40;1715;1054;4;5cm upper;1
0,0348;13,94784;14;40;1736;1075;4;5cm upper;1
0,0348;13,94784;14;40;1963;1302;4;5cm upper;1
0,0348;13,94784;14;40;1972;1311;4;5cm upper;1
0,0348;13,94784;14;40;2099;1438;4;5cm upper;1
0,0348;13,94784;14;40;1962;1301;4;5cm upper;1
0,0348;13,94784;14;40;1807;1146;4;5cm upper;1
0,0348;13,94784;14;40;1875;1214;4;5cm upper;1
0,0348;13,94784;14;40;1774;1113;4;5cm upper;1
0,0348;13,94784;14;40;1724;1063;4;5cm upper;1
0,0348;13,94784;14;40;1708;1047;4;5cm upper;1
0,0348;13,94784;14;40;1515;854;4;5cm upper;1
0,0348;13,94784;14;40;1307;646;4;5cm upper;1
0,0348;13,94784;14;40;1233;572;4;5cm upper;1
0,0348;13,94784;14;40;1174;513;4;5cm upper;1
0,0348;13,94784;14;40;1382;721;4;5cm upper;1
0,0348;13,94784;14;40;1414;753;4;5cm upper;1
0,0348;13,94784;14;40;1426;765;4;5cm upper;1
0,0348;13,94784;14;40;1721;1060;4;5cm upper;1
0,0348;13,94784;14;40;1584;923;4;5cm upper;1
0,0348;13,94784;14;40;1366;705;4;5cm upper;1
0,0348;13,94784;14;40;1740;1079;4;5cm upper;1
0,0348;13,94784;14;40;1875;1214;4;5cm upper;1
0,0348;13,94784;14;40;1793;1132;4;5cm upper;1
0,0348;13,94784;14;40;1860;1199;4;5cm upper;1
0,0348;13,94784;14;40;1615;954;4;5cm upper;1
0,0348;13,94784;14;40;1212;551;4;5cm upper;1
0,0348;13,94784;14;40;1081;420;4;5cm upper;1
0,0348;13,94784;14;40;2342;1681;4;5cm upper;1
0,0348;13,94784;14;40;2872;2211;4;5cm upper;1
0,0348;13,94784;14;40;2372;1711;4;5cm upper;1
0,0348;13,94784;14;40;1930;1269;4;5cm upper;1
0,0348;13,94784;14;40;2052;1391;4;5cm upper;1
0,0348;13,94784;14;40;2944;2283;4;5cm upper;1
0,0348;13,94784;14;40;2913;2252;4;5cm upper;1
0,0348;13,94784;14;40;2399;1738;4;5cm upper;1
0,0348;13,94784;14;40;2653;1992;4;5cm upper;1
0,0348;13,94784;14;40;2246;1585;4;5cm upper;1
0,0348;13,94784;14;40;2658;1997;4;5cm upper;1
0,0348;13,94784;14;40;2878;2217;4;5cm upper;1
0,0348;13,94784;14;40;3658;2997;4;5cm upper;1
0,0348;13,94784;14;40;3236;2575;4;5cm upper;1
0,0348;13,94784;14;40;3135;2474;4;5cm upper;1
0,0348;13,94784;14;40;2944;2283;4;5cm upper;1
0,0348;13,94784;14;40;3699;3038;4;5cm upper;1
0,0348;13,94784;14;40;3968;3307;4;5cm upper;1
0,0348;13,94784;14;40;2962;2301;4;5cm upper;1
0,0348;13,94784;14;40;2070;1409;4;5cm upper;1
0,0348;13,94784;14;40;2223;1562;4;5cm upper;1
0,0348;13,94784;14;40;2461;1800;4;5cm upper;1
0,0348;13,94784;14;40;2544;1883;4;5cm upper;1
0,0348;13,94784;14;40;2779;2118;4;5cm upper;1
0,0348;13,94784;14;40;3416;2755;4;5cm upper;1
0,0348;13,94784;14;40;2898;2237;4;5cm upper;1
0,0348;13,94784;14;40;2646;1985;4;5cm upper;1
0,0348;13,94784;14;40;4854;4193;4;5cm upper;1
0,0348;13,94784;14;40;3823;3162;4;5cm upper;1
0,0348;13,94784;14;40;2805;2144;4;5cm upper;1
0,0348;13,94784;14;40;1756;1095;4;5cm upper;1
0,0348;13,94784;14;40;1285;624;4;5cm upper;1
0,0348;13,94784;14;40;1492;831;4;5cm upper;1
0,0348;13,94784;14;40;1347;686;4;5cm upper;1
0,0348;13,94784;14;40;1202;541;4;5cm upper;1
0,0348;13,94784;14;40;1676;1015;4;5cm upper;1
0,0348;13,94784;14;40;1649;988;4;5cm upper;1
0,0348;13,94784;14;40;1245;584;4;5cm upper;1
0,0348;13,94784;14;40;1268;607;4;5cm upper;1
0,0348;13,94784;14;40;1900;1239;4;5cm upper;1
0,0348;13,94784;14;40;2264;1603;4;5cm upper;1
0,0348;13,94784;14;40;2751;2090;4;5cm upper;1
0,0348;13,94784;14;40;2188;1527;4;5cm upper;1
0,0348;13,94784;14;40;1739;1078;4;5cm upper;1
0,0348;13,94784;14;40;1185;524;4;5cm upper;1
0,0348;13,94784;14;40;1122;461;4;5cm upper;1
0,0348;13,94784;14;40;1376;715;4;5cm upper;1
0,0348;13,94784;14;40;1610;949;4;5cm upper;1
0,0348;13,94784;14;40;1496;835;4;5cm upper;1
0,0348;13,94784;14;40;1376;715;4;5cm upper;1
